Company Name,Position,Location,Date Posted,Job URL,Time Span
NavitsPartners,NJHM - ICU Registered Nurse (RN) - High Acuity Care,"Bellevue, WA",,https://www.indeed.com/rc/clk?jk=c7f432156b1780c0&bb=9dOMVeteUbDzvbD3As_IWznbO3NAt1BS70G-3yCkJxtd1TDHsrDWaEFh3DhS8MxNU3MLjTVMWlHt3EoxJ4mg2_HyxBftmhYJ8UT8aMa3KofUCad3Q5tpPwT5TYPw1RDX&xkcb=SoDo67M34d0f2kwEFR0DbzkdCdPP&fccid=6cc1e71c592df29b&vjs=3,14Days
Cafe LeTAO,Shift Leader,"Bellevue, WA 98004 
(Downtown area)",,https://www.indeed.com/rc/clk?jk=44b24684b18d0d7f&bb=9dOMVeteUbDzvbD3As_IWzqwWlKpKYKdCQUEncqJD8gVfgEvfN-qsNObD-wQQxwyB-F2i60nf2nW51xhRCkd14Y9HXgsnYgqYFcWyMbFRZ0wT5hZwDOW4lKCrLQfZJ8n&xkcb=SoBc67M34d0f2kwEFR0CbzkdCdPP&fccid=9a555fa27507bd92&cmp=Cafe-LeTAO&ti=Shift+Leader&vjs=3,14Days
Hotel California by the Sea,"Registered Nurse | RN | Behavioral Health | Bellevue, WA","Bellevue, WA 98004",,https://www.indeed.com/rc/clk?jk=a82ea86a30e56697&bb=9dOMVeteUbDzvbD3As_IW8WrexRAWA_JFfLTRnihF4pkOckM2B1l5rrpST3ju4_IWCJO5j_g8PL5PVoasaXEkWgU8FJq-38_JSulWBnFkMYc_t7xc0zJr0f4Yl2zlUy1&xkcb=SoDB67M34d0f2kwEFR0BbzkdCdPP&fccid=15f0811fc3142587&vjs=3,14Days
NavitsPartners,NJHM - Neurology Care RN - Emergency Department,"Bellevue, WA",,https://www.indeed.com/rc/clk?jk=da0b8bdf56228282&bb=9dOMVeteUbDzvbD3As_IWzM5sSlr0JMpMmqJOgiADFZDF10GJzSNBK1m2CFR_YaX0O7LyyrzFK85C2aTimUndip09Ep4MqYkNt1G9DShOYF_g1KNaPIGdyDKukP5NouB&xkcb=SoB167M34d0f2kwEFR0AbzkdCdPP&fccid=6cc1e71c592df29b&vjs=3,14Days
NavitsPartners,NJMH - Registered Nurse (RN) - Medical-Surgical Unit (Med/Surg),"Bellevue, WA",,https://www.indeed.com/rc/clk?jk=e07a04d06dd590b9&bb=9dOMVeteUbDzvbD3As_IWy-S6ZbwZyOM1W5QHAefX4rily-clV4b__UFt0johTx0qglq_1T9MfaThw0F_SDRYcm1mePuh5EOI-0DZj6K3kwIDRFFl48zN3XaWd_4boet&xkcb=SoD767M34d0f2kwEFR0HbzkdCdPP&fccid=6cc1e71c592df29b&vjs=3,14Days
"Fitness International, LLC",Pilates Instructor - Bellevue,"Bellevue, WA 98007",,https://www.indeed.com/rc/clk?jk=c609d942c44e00b8&bb=9dOMVeteUbDzvbD3As_IW43hR23VnMxcM4wgUx0Z62kwFGsX8uNnU9z4HwD5uLqN_VGhGYtS_N5LrGwKMCu1A1LFmmNketHHZBSo8lxwjf3RnFDl1M7vPewTeKjH9ujnFsKC4klwvqE%3D&xkcb=SoBP67M34d0f2kwEFR0GbzkdCdPP&fccid=98dfc8bf22a82769&cmp=Fitness-International%2C-LLC&ti=Pilates+Instructor&vjs=3,14Days
Vision Care Bellevue,Optical Consultant,"Bellevue, WA 98004",,https://www.indeed.com/rc/clk?jk=7d5cf39674c89520&bb=9dOMVeteUbDzvbD3As_IW8GyZ5F2iERRKyZO_xh8xmfyEWWR4fSrqDu8OMJNfghkasccF4kxKf1Fc-PKq_sS3hyHSb96VlYcAu4L5UjutCE39Xb_ftOxsDDnNCOcW-9m&xkcb=SoDS67M34d0f2kwEFR0FbzkdCdPP&fccid=a359aec9539d146e&vjs=3,14Days
NavitsPartners,Cardiac Catheterization Lab Specialist - CCLS-AHNJ,"Bellevue, WA",,https://www.indeed.com/rc/clk?jk=7c594d61df62d05c&bb=YDX5Mn8kB6RGxDXYuCnohbF_tyRXLQJWjJ6x7pqIWH-i6QGqpypnEgQXHJU-4ePP3ZPXcoTIxzzLpb6U07FUznaIbzmHNrZHjSXAvKevkCW7unreiC3H0NLH-mO37n5d&xkcb=SoBI67M34d0v21wELx0LbzkdCdPP&fccid=6cc1e71c592df29b&vjs=3,14Days
NavitsPartners,AHNJ - Radiologic Interventional Specialist,"Bellevue, WA",,https://www.indeed.com/rc/clk?jk=4ef0bdf645920cd1&bb=YDX5Mn8kB6RGxDXYuCnohVQyzojQHOYrscxRtdkYFH3UPcokRT_pMrh5i0QHLAEWll_slpkSj94YLIFkUblDrXAB88n2FQqRSZ0n616o7HBa7rMZQJXlBRO93kE_YIS2&xkcb=SoD867M34d0v21wELx0KbzkdCdPP&fccid=6cc1e71c592df29b&vjs=3,14Days
NavitsPartners,AHNJ - Mammography Specialist,"Bellevue, WA",,https://www.indeed.com/rc/clk?jk=4fbe08dc219d6285&bb=YDX5Mn8kB6RGxDXYuCnohf1UCyXllYkXfZHHzBy_JPPE672HEST_EFEoisXbPGe6hIWY5E0sFkb_TtYbW2akjIV0ebisxYIc0qO4gUo46yS34jOuVC3N_DjsWzw6AHhT&xkcb=SoBh67M34d0v21wELx0JbzkdCdPP&fccid=6cc1e71c592df29b&vjs=3,14Days
Hibu,Outside Sales Representative,"Hybrid work in Bellevue, WA 98004",,https://www.indeed.com/rc/clk?jk=232158375b8624c5&bb=YDX5Mn8kB6RGxDXYuCnohZsEaIQ0NctFXIyL6UILWMevgO-u57iMfzI9ueZtWbgwnivnMKjsqB23cDoTzvlOzcvDupHMov4iNSyk6pxZXXuJl5pkpKBDGhnhx_kS-Wpi&xkcb=SoDV67M34d0v21wELx0IbzkdCdPP&fccid=a0565779bf1672b4&vjs=3,14Days
Affinity Group CPAs & Consultants,Accountant,"Bellevue, WA 98005 
(Wilburton area)",,https://www.indeed.com/rc/clk?jk=43b406580a24308d&bb=YDX5Mn8kB6RGxDXYuCnohS_gv3jeLHcNHwXlYzpVHC2fyfic1a4yLsqXSxJg4T2QKn5cinWI6TgAuzZ6MnKICyiW2fsJ4rXDY76sOHnPjwKmVxxRlr3za2QSh29U3eyn&xkcb=SoBb67M34d0v21wELx0PbzkdCdPP&fccid=f302b86c2f12316f&cmp=Affinity-Group-CPAs-%2526-Consultants&ti=Accountant&vjs=3,14Days
Wingstop - FWS,Assistant Manager,"Bellevue, WA 98007 
(Southeast Bellevue area)",,https://www.indeed.com/rc/clk?jk=071eba3420b8ce5f&bb=YDX5Mn8kB6RGxDXYuCnohWjg1KoXsnQV4A3Cmb0JILqFoMsaM2lkQ1TOd1lpp6zAAYsH3yTN1VnFUoS8073iO3b_LTTI0PZ_dvVCObPH660eNwf-FZ_ggHKQ_QddAlEC&xkcb=SoDv67M34d0v21wELx0ObzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,14Days
ExtraMIle,Retail Cashier Floater,"Bellevue, WA",,https://www.indeed.com/rc/clk?jk=611a8f865e09b8aa&bb=YDX5Mn8kB6RGxDXYuCnohcP8y8UyzuV9BWfeL2uQMh311bxydMl1Yr4nheQ0Om4HLhKTTyyD8lHtQJFAdxskno3TKzcTScKSXz_CJdKl2gzBvf_WnPjir65Q2VZ--7Ws&xkcb=SoBy67M34d0v21wELx0NbzkdCdPP&fccid=a0f18e829c23c1fd&vjs=3,14Days
Domino's Pizza,Assistant Manager,"Bellevue, WA 98004 
(Downtown area)",,https://www.indeed.com/rc/clk?jk=ff9929a5f4e4e833&bb=YDX5Mn8kB6RGxDXYuCnoheupG_fk66RxENEvDHe0GbVJLXp2JgQDpmVTvasv7EBFmsZMXuCTIK0jwMY4W7Mxxm0Y_26CzasSJ6eHe-ZAM_SViQ9GJGas3Bz1vnzT2KxG&xkcb=SoDG67M34d0v21wELx0MbzkdCdPP&fccid=788a7fd79eec1d60&vjs=3,14Days
Domino's Pizza,Insider - Cashier,"Bellevue, WA 98004 
(Downtown area)",,https://www.indeed.com/rc/clk?jk=99fedba8f514e7d3&bb=YDX5Mn8kB6RGxDXYuCnohfFvRp3wcZOztb5GZJcUY5mMNctoxpXNoKoROBF8Z0JC610GpLWD1GYIOPF7DZ9LBmUa0-PjRVIO-L8JMZy9O1xB6OJjM6ryBmW0bDq4BBwf&xkcb=SoAv67M34d0v21wELx0DbzkdCdPP&fccid=788a7fd79eec1d60&vjs=3,14Days
Jack In The Box,Restaurant Team Leader,"Bellevue, WA 98007 
(Crossroads area)",,https://www.indeed.com/rc/clk?jk=3ae1cd1243524a51&bb=YDX5Mn8kB6RGxDXYuCnohdwVzP00ngxnNe33fCGPbQetvq_X2d0_RtFOsvkUMyUguRoVLfgK_w3cJys89GsmF6WsscSA_r26_GylWguZmEq0UrzlZIsMRZyJS8PlPELV&xkcb=SoCb67M34d0v21wELx0CbzkdCdPP&fccid=8ee4a5aacc444b19&vjs=3,14Days
The Park at Belle Harbour,Active Living Coordinator - Belle Harbour,"Bellevue, WA 98004",,https://www.indeed.com/rc/clk?jk=8595a977bc38db4d&bb=YDX5Mn8kB6RGxDXYuCnohUc1sK4gnrWJNbIJJbzahAVnLrABQsWmpg4PPSWGQW6O8lOj5zJgdrdRQc5SSeuF4pj6alDAWPYLod2ySJXNnoDAmqCQHUBhdnLVn4ETNs50&xkcb=SoAG67M34d0v21wELx0BbzkdCdPP&fccid=47af6db53e4c5032&vjs=3,14Days
The Park at Belle Harbour,Server - Belle Harbour,"Bellevue, WA 98004",,https://www.indeed.com/rc/clk?jk=1ffb03710626e683&bb=YDX5Mn8kB6RGxDXYuCnohcdFJ-daOuQp_7WWi4OHFYq_Jz8P_EfFZ5INmn3-sB6khG0Dpormcrb6JvbQCrrsYZraKPELzD-MHSWXA1pqncUtUg_8S8brZtWbAxecaXAy&xkcb=SoCy67M34d0v21wELx0AbzkdCdPP&fccid=47af6db53e4c5032&vjs=3,14Days
NavitsPartners,Cardiology Procedural RN – Cath Lab - CPRNCL-AHNJ,"Bellevue, WA",,https://www.indeed.com/rc/clk?jk=a8ca544bd46a273f&bb=YDX5Mn8kB6RGxDXYuCnohYytEokADsBWPPYji1jdHbmsr02CufQEll7SXGVhhkMEKabGWTzB-aBZrVV0i8nQPQ1ZogrpZGSBINB-dlSmjrtDOmflIkc7OhgZDpeUTslF&xkcb=SoA867M34d0v21wELx0HbzkdCdPP&fccid=6cc1e71c592df29b&vjs=3,14Days
Interim HealthCare of Bellevue,Home Health Nurse (RN),"Bellevue, WA 98005",,https://www.indeed.com/rc/clk?jk=abbd4322cec5a198&bb=YDX5Mn8kB6RGxDXYuCnohabElullUBxw2m0YrgwgZ1-uMl9fxHhIz6VsdbiU7hoat5FWwmrxPDGIFfi2YzaqpU3QqhCakfFnZBbRNyQfPgKQLzKu_KdRK0p6f26zCd4S&xkcb=SoCI67M34d0v21wELx0GbzkdCdPP&fccid=610038d68836328f&vjs=3,14Days
Microsoft,"Policy Director, Child Safety & Wellness","Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=b6abe7fd7892d138&bb=9kjsaW2jImEqlPmTnqxV3YwoOXkpFZ8CwF4eh9CkEZ9fP2Hw-lV_HHlZx1MAGjPV9_7cRBq8o2OPacxD4fraiffL4ryzno_9BwrRh6z6SWqhsFgryxqAxg%3D%3D&xkcb=SoBL67M34eLgdnRUKZ0KbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,Executive Business Administrator,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=5bf69ed465d2e761&bb=9kjsaW2jImEqlPmTnqxV3XlyIM0SvFpEEFtH1CSmzB08nuD9vNjAmbgqsSgtwBPz8b3kGWId6n2IuCZ8bBAuzXgKX6wuBte5_HQzoyncbvuBBzX75nirvQ%3D%3D&xkcb=SoDW67M34eLgdnRUKZ0JbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,Data Analyst: Full Time Opportunities,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=eb816c26fea92d62&bb=9kjsaW2jImEqlPmTnqxV3XR0h2Ic609c-6BHIq67lBlhP8flpd-5PAeHHYHWsBNuWEq9yWX4EXOW2rUVlo_w8b5y611qXX21GfqrDENlrarcO41pmUlQbQ%3D%3D&xkcb=SoBi67M34eLgdnRUKZ0IbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
SpaceX,Security Officer 3,"Redmond, WA 
(SE Redmond area)",,https://www.indeed.com/rc/clk?jk=06ff9fba67d00938&bb=9kjsaW2jImEqlPmTnqxV3SpOi5QJqsiYxGTWah6xB8UnMEce0-L8wnHkC6RdQrx-0s-ExGJpqmN5Av1OLQ3rbFFbffDz__oIrKdGKDNJbiozZgVy25QTaQ%3D%3D&xkcb=SoDs67M34eLgdnRUKZ0PbzkdCdPP&fccid=8bc01be85b97ce0d&vjs=3,14Days
Nintendo,Product Coordinator-Nintendo Stores,"Hybrid work in Redmond, WA",,https://www.indeed.com/rc/clk?jk=10a0d681e228e594&bb=9kjsaW2jImEqlPmTnqxV3TUgz7T-w0PvVZKOhP2idYV9Cwz7rkRhVThVUu2cF5XtSV08hAqeF4_JFKcS66GdA2-ZjaLE4ZgQmRSVwvCo-k-d9HNk99P6lA%3D%3D&xkcb=SoBY67M34eLgdnRUKZ0ObzkdCdPP&fccid=652ac4747cb152d3&vjs=3,14Days
Microsoft,Business Analyst: Full Time Opportunity,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=579651c0319f3c1b&bb=9kjsaW2jImEqlPmTnqxV3fOV9AKnPxTBeJk9RJVkS4L_pACwvlaExoLQD9ewX1Ce7WvLB5Ctf5K21pazuoxaCwt5onwzkgPePzTjBTkHiF0i1GoqYwliKg%3D%3D&xkcb=SoDF67M34eLgdnRUKZ0NbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,Site Due Diligence Estimator,"Hybrid work in Redmond, WA 98052",,https://www.indeed.com/rc/clk?jk=0d5a9ae446046389&bb=9kjsaW2jImEqlPmTnqxV3dE27ifMBVm9ZA9WNtcuHPpKcNJ5W4-MeTXg_vQ-_64iNrb0BvYVFqdsDywcp4avs_lqkVYjg2hLWcxU5a7H-FsOzKTCes6saA%3D%3D&xkcb=SoBx67M34eLgdnRUKZ0MbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
SpaceX,Production Coordinator (Starlink),"Redmond, WA 
(SE Redmond area)",,https://www.indeed.com/rc/clk?jk=352533a1be61b573&bb=9kjsaW2jImEqlPmTnqxV3bQTK6pBIqmzZa26XcyiJaYjnpoqwW3Aqo9bQFHXRXetokdmamFC5GoEYfM8ME0i5_fifFW5ziXLXZv2mLwYv00VPXijTufAfA%3D%3D&xkcb=SoCY67M34eLgdnRUKZ0DbzkdCdPP&fccid=8bc01be85b97ce0d&vjs=3,14Days
Microsoft,Strategic Estimator,"Hybrid work in Redmond, WA 98052",,https://www.indeed.com/rc/clk?jk=e0a669a8530c6a17&bb=9kjsaW2jImEqlPmTnqxV3erVJI-Gu6k15j_gFrjBaErlrl1kRCUYSIqEE-qi1k_tHbenoBs9rf9ESOwPduIrmYeTdeF236uyl_hSUF5WPxmIrvJ46TxIlw%3D%3D&xkcb=SoAs67M34eLgdnRUKZ0CbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
SpaceX,Fabrication Technician (Starlink),"Redmond, WA 
(SE Redmond area)",,https://www.indeed.com/rc/clk?jk=047fcb0359fd9cc2&bb=9kjsaW2jImEqlPmTnqxV3XqgnJfTWKrbjSCqEgEb7sGLW0oiBvaw_Es7jzQy5FCmHjoYBvwB9X0zODMA5_dqr4rPpMXG_DfV2BygRY46dPQEcdKbODc0vg%3D%3D&xkcb=SoCx67M34eLgdnRUKZ0BbzkdCdPP&fccid=8bc01be85b97ce0d&vjs=3,14Days
Microsoft,Director Construction & Engineering Coordination,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=5f340f7b25fca8a4&bb=9kjsaW2jImEqlPmTnqxV3crJK_Y9DHWOeRF3EX4gWGSWF8svTvOu3AgaIVGTBrQwPOvJobQJKPTz-hgkmG3_ML00KqfLGQrx69BV9nlPuPw8BhygbeVIow%3D%3D&xkcb=SoAF67M34eLgdnRUKZ0AbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,Land Development Program Manager,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=a7a427315fe2a049&bb=9kjsaW2jImEqlPmTnqxV3SssJKMeM6LU-WT5X2ulUr33p-WAu674Iod8dn3pfpB0VkNqEfF1pLiyMqZ_wqucZ_BYcPVidugeLtVyklnBWb4KY0JakRY0Dg%3D%3D&xkcb=SoCL67M34eLgdnRUKZ0HbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Ericsson,Warehouse Manager - Operations,"Redmond, WA",,https://www.indeed.com/rc/clk?jk=d258158ced3d234e&bb=9kjsaW2jImEqlPmTnqxV3Yzat1Zdt6gdbmh53lZtHMl8GJLtRjfm_6rMwdT3KSzOLhi4zNdCPRaQwENaQY2WXRA8gt0Bh32MhyD92zx0n6BE8LC3qLqaCw%3D%3D&xkcb=SoA_67M34eLgdnRUKZ0GbzkdCdPP&fccid=82656d64a9a3e6a7&vjs=3,14Days
City of Redmond,Small Business Assistance Program Manager,"Hybrid work in Redmond, WA 98052",,https://www.indeed.com/rc/clk?jk=7e49e4344ae04fec&bb=9kjsaW2jImEqlPmTnqxV3cDL3WjtVYy95XzJxpVF4F2C7XqCa-SxW2OPKEkcYdhMXFafCgFcXuJHFiXB6mmVXzMZRhG_K8333YxTwP6V0nOjsydszU7Gt0hNgrMSlTnG&xkcb=SoCi67M34eLgdnRUKZ0FbzkdCdPP&fccid=9e864f1921797666&vjs=3,14Days
Microsoft,Business Risk & Insurance Group Manager,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=bbfb761b0fed12b5&bb=9kjsaW2jImEqlPmTnqxV3SQaLgl_u9OGvPLhBH9JvcwX3eVV7vZnz82M_6DvscMHAzkF0HOoAMehurXjqOErI1P3l6Ao9DuATtr0ugawy89TrESBix3zsQ%3D%3D&xkcb=SoAW67M34eLgdnRUKZ0EbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,Business Program Manager,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=afb2b22ce066d1cf&bb=3PMeSycLfbMj-WiQ6h-w9D1MDp3OeHvzLI6dWt1OtuFV1CTFBkuoujKftiGfkMyDrvVi24jq8_6jsYk_awGZTohr8hlLiAozFu2wnH4oV-iFs96UPVoF6A%3D%3D&xkcb=SoAf67M34eLx0wRUIx0LbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,Procurement Subregional Manager,"Hybrid work in Redmond, WA 98052",,https://www.indeed.com/rc/clk?jk=e77154558173e8d6&bb=3PMeSycLfbMj-WiQ6h-w9I9EgK8Muzx_d0DfX9YIuvxVrR0qiT_IaGh25FRXwa-oGh_8awsUvVM7dpEtIPRSWXx-n_rTf_w5AD6L8oUvuE7AGXO_MhX6GA%3D%3D&xkcb=SoCr67M34eLx0wRUIx0KbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,Process Excellence Manager,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=2ffe7a9874d75f23&bb=3PMeSycLfbMj-WiQ6h-w9FrXhTDb7_8A9naOTLpn3psNSxDhGkXAkSAoSJd374wRGthNE-9dzxcyZrmpIaCmQgioHSeSuMrdIeOXhE1pIslINYV4egXYjA%3D%3D&xkcb=SoA267M34eLx0wRUIx0JbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
SpaceX,Quality Inspector (Starlink Operations),"Redmond, WA 
(SE Redmond area)",,https://www.indeed.com/rc/clk?jk=d9d2796faeee889a&bb=3PMeSycLfbMj-WiQ6h-w9D2I7M62WubKw0tGuR9GmebGD9Ap6qO3r4K02w56_getHE_pdKAq7YihR1GsJOa3n7K2jCZA80JOU3vGu7GCaa2U7KDkOMJURw%3D%3D&xkcb=SoCC67M34eLx0wRUIx0IbzkdCdPP&fccid=8bc01be85b97ce0d&vjs=3,14Days
Microsoft,"Director, Continuous Improvement","Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=7b422b9a1347b637&bb=3PMeSycLfbMj-WiQ6h-w9N1Q9YBi6wdcFwvwLMsRJwqUcUHSXc2nMV0dz1ZwvmDY1FNBlzmWD4eJIjGG0VJ6i9YutooGmiBbTO4EGQ8s-pNEzc_tXvueFQ%3D%3D&xkcb=SoAM67M34eLx0wRUIx0PbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Nintendo,Assoc. Insights and Analytics Analyst,"Hybrid work in Redmond, WA",,https://www.indeed.com/rc/clk?jk=898b7b95931af150&bb=3PMeSycLfbMj-WiQ6h-w9LSdAnva-KRcWvZ4DAwniXbt_bHX39RbOQop9zBMYCAO2ECTNEssxif1zwMEykpQJoB_0MLQX2p9uF01Oe1Rs3tX3KGfC0SatA%3D%3D&xkcb=SoC467M34eLx0wRUIx0ObzkdCdPP&fccid=652ac4747cb152d3&vjs=3,14Days
City of Redmond,World Cup Planning Program Manager,"Hybrid work in Redmond, WA 98052",,https://www.indeed.com/rc/clk?jk=28edd29aa7bdb8ad&bb=3PMeSycLfbMj-WiQ6h-w9FSEcx1a2ttCK3Yqmr4KK8iIp6syYkbrnfQs2zBrZ36COKk3JWDDBY8IGUcbUVtCY1Ep2vmiv0GKguWwNDDp0SMq7ZshVgPyojn10hp4SU1z&xkcb=SoAl67M34eLx0wRUIx0NbzkdCdPP&fccid=9e864f1921797666&vjs=3,14Days
Nintendo,CONTRACT - Associate Account Administrator,"Hybrid work in Redmond, WA",,https://www.indeed.com/rc/clk?jk=2f88ffda9e481b93&bb=3PMeSycLfbMj-WiQ6h-w9E9SizN6yhUiRpzdJ-Ip7hq9lk464ZYedbgG2zU5jMQEHj9ZOTd8Dx6PM4pD0CZZaS7LGUeDYMzsCXlnFLF5q_evSP0pEadZpw%3D%3D&xkcb=SoCR67M34eLx0wRUIx0MbzkdCdPP&fccid=652ac4747cb152d3&vjs=3,14Days
Microsoft,Director of Security,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=313d49dcf3ea1246&bb=3PMeSycLfbMj-WiQ6h-w9NUrjc3leFLdqzYaeOI1nfatQRXegk1OuhD9hivmPtmemfEkuryuyugpXG6D1bdwqqt-2y-ZkW5eqU5Zr_ccU1TcVEPns23V7A%3D%3D&xkcb=SoB467M34eLx0wRUIx0DbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,"Business Manager, Consumer Channel & Partner Marketing","Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=57297d85a2c60b1c&bb=3PMeSycLfbMj-WiQ6h-w9A-rH4FY8Ry6bKuRqM4pN2xEhMn4zP5uSm6W4hkidvL8K3lSxOW5YZW9M9mh5r7fAfrSMYvivlL-Nfv-s7iIwxjpgIQ5SaMJDA%3D%3D&xkcb=SoDM67M34eLx0wRUIx0CbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,AI Penetration Tester - Cybersecurity Team,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=967732bf42b83538&bb=3PMeSycLfbMj-WiQ6h-w9LHnj0OVQJDmtiuMOyalb_9Pc_ZTlBm2ang1WQshg6pIfpBpTxDd1xsGORnAXl2QcZ9ZuBjt6ATSIs8Il3iSCaUtsqoAOh0lEw%3D%3D&xkcb=SoBR67M34eLx0wRUIx0BbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
City of Redmond,Communications Manager,"Redmond, WA 98052 
(Downtown area)",,https://www.indeed.com/rc/clk?jk=c7fd7676b1755547&bb=3PMeSycLfbMj-WiQ6h-w9JW3dt-9IaUf7v0vOibWGTnrgdoGmUv401ULoK3Y9qj9VJ7HC5XJQYJU-e38tnJ9HS4Sxk9Vxiq2ulX0VgggDPbdZlSjwuLxjMKSN1veAcBU&xkcb=SoDl67M34eLx0wRUIx0AbzkdCdPP&fccid=9e864f1921797666&vjs=3,14Days
Microsoft,"Director, Product Marketing","Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=a7cd2584e5bf4256&bb=3PMeSycLfbMj-WiQ6h-w9E59Ncdxz_pbUhW6K4-EYI-ExCkU3ix1QMphmxWV2hBdHxp5ZpUvl-foeSYnvHyz940SPcVt5J7wluISoTCTdM3FSKtfB1N7_g%3D%3D&xkcb=SoBr67M34eLx0wRUIx0HbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,"Product Marketing Manager, Windows Copilot Runtime","Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=1fbe24d43efd8e31&bb=3PMeSycLfbMj-WiQ6h-w9KI4VUIb4vZksyh0sM1qRb9F4AeKp2tuvpLBNj_1NSofC2g6Mn4RJjKCu5J8nmd1CpL8YGiIWGZfe3jnb6wsvl9aljVxRwN5xQ%3D%3D&xkcb=SoDf67M34eLx0wRUIx0GbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Microsoft,"Director, Security Compete Product Marketing","Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=2cecdcbebe23787c&bb=3PMeSycLfbMj-WiQ6h-w9DwuqnLKwMJfqZjkpgHsrKio1KGCKPu6ucxrfmoKsWPN97JhRaOkGbGQIhALopO9azF-J3p8swuQXu1yMcoK3APa1Vjdt9QPcw%3D%3D&xkcb=SoBC67M34eLx0wRUIx0FbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Puget Sound Energy,System Operator Trainee,"Redmond, WA 98052",,https://www.indeed.com/rc/clk?jk=aa3793c4d04a53c2&bb=3SJZ4QSmT5iX1fbZYJVMFrynAqLAe9dDN0J4wLC8auAS8reGU79PUxlHlGrCZxMpapzZ-4I7ARhA3Qycu50NzTy9kG3fmNBVAD38cwuRz0lyj032Zfz6Xg%3D%3D&xkcb=SoCk67M34eMCDKxUIx0LbzkdCdPP&fccid=51cb746ff520ae73&vjs=3,14Days
Microsoft,Modular Preconstruction Manager,"Redmond, WA 98052 
(Overlake area)",,https://www.indeed.com/rc/clk?jk=5c61f4da0c8eeb6f&bb=3SJZ4QSmT5iX1fbZYJVMFhw89or9rQsRhJ6f747xmjv6qYvcJ7xfBmmmjFoxYNO8Fps-gn6U4EbYt9weHNDsTKa9let1Wyyl5MhokjBIlCSkNrs39sZZxg%3D%3D&xkcb=SoAQ67M34eMCDKxUIx0KbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,14Days
Nintendo,CONTRACT - Marketing Translation Coordinator (French),"Hybrid work in Redmond, WA",,https://www.indeed.com/rc/clk?jk=a7ed524eef49676b&bb=3SJZ4QSmT5iX1fbZYJVMFtvggAlYOkCqCj2C2sU1p4Z1rryYrtgZxVf9HxhIshMpcb5Jtdk4IXreo73mJ4w-qz9jdSugu8NA5eaJwiT5K4R0kG1heaIBIg%3D%3D&xkcb=SoCN67M34eMCDKxUIx0JbzkdCdPP&fccid=652ac4747cb152d3&vjs=3,14Days
