Name,URL,Price,Comments,Specs
"أرض للبيع في شارع جبل الريث, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B8%D9%87%D8%B1%D8%A9-%D9%84%D8%A8%D9%86/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AC%D8%A8%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%AB-%D8%AD%D9%8A-%D8%B8%D9%87%D8%B1%D8%A9-%D9%84%D8%A8%D9%86-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6067175,"2,700,000 ريال","✴️ارض تجارية في موقع حيوي للبيع✴️ حي ظهرة لبن - طريق جبل الريث المساحة : 600 متر الواجهة : ( جنوبية - غربية ) جنوبية (شارع 10 متر ) غربية (شارع 30 متر) 💫فرصة تجارية وإستثمارية ممتازة💫 📍الأطوال 📍 شمالا قطعة ارض بطول: (20 م) جنوبا ممر مشاة شارع عرض 10م بطول: (20م) شرقا قطعة ارض بطول: (30م) غربا شارع عرض 30 متر بطول: (30م) 🏘️ مميزات اخرى للعقار 🏘️ 1- مرتفعة عن السيول و الامطار 2- قريبة جدا من تقاطع عسير الطائف 3- مطلة على الوادي و القدية و استاد الامير محمد بن سلمان 4- على شارعين و قريبة من الجامع و الاسواق و المطاعم 💵 البيع💵 السعر : 2,700,000 ريال مليونين و سبع مائة ريال فقط. 🌐مساكن ركاز للعقارات و إدارة الأملاك🌐 للاستفسار لوحة رقم (990): ابوحمود/ 0508080959 أبوبسام/ 0539559998 رقم رخصة الإعلان (7200411828) رقم رخصة فال للوساطة والتسويق: 1200019477","{'600 م²', 'تجاري', '30 م'}"
"أرض للبيع في شارع الامام احمد بن حنبل, حي النسيم الغربي, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D9%85-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A7%D9%85%D8%A7%D9%85-%D8%A7%D8%AD%D9%85%D8%AF-%D8%A8%D9%86-%D8%AD%D9%86%D8%A8%D9%84-%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D9%85-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6053730,"4,200,000 ريال","✴️فيلا قديمة للبيع كأرض ✴️ حي النسيم - طريق أحمد بن حنبل (40 متر) المساحة : 700 متر الواجهة : جنوبية شارع عرض 40 متر الاطوال : 20 متر على الشارع * 35 متر 💫فرصة تجارية وإستثمارية ممتازة💫 📍الأطوال 📍 شمال قطعة ارض بطول: (20 م) جنوب شارع عرض 40 م بطول: (20 م) شرق قطعة ارض بطول: (35 م) غرب قطعة ارض بطول: (35 م) 🏘️ مميزات اخرى للعقار 🏘️ 1- شارع أحمد بن حنبل تجاري نشط ودخل ايجاري عالي. 2- قريبة من الخدمات مدارس، مراكز تسوق وغيرها. 3- شارع عرض 40 متر. 4- عداد كهرباء و عداد مياه. 5- بالقرب من محطة المترو. 6- موقع ممتاز بالقرب من حي السلام والريان والروابي والمنار. 💵 السعر 💵 6,000 ريال للمتر اربعه مليون ومئتان الف ريال 🌐مساكن ركاز للعقارات و إدارة الأملاك🌐 للاستفسار لوحة رقم (1600): ابوحمود/ 0508080959 أبوبسام/ 0539559998 رقم رخصة الإعلان (7200401039) رقم رخصة فال للوساطة والتسويق: 1200019477","{'تجاري', '40 م', '700 م²'}"
"أرض للبيع في شارع حمد الجاسر, حي الورود, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%88%D8%B1%D9%88%D8%AF/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D8%AC%D8%A7%D8%B3%D8%B1-%D8%AD%D9%8A-%D8%A7%D9%84%D9%88%D8%B1%D9%88%D8%AF-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6030290,"6,244,000 ريال","✴️فيلا زاوية شارع 20 بسعر أرض ✴️ حي الورورد تقاطع شارع حمد الجاسر مع حارثة بن سهل رضي الله عنه المساحة: 446 م العمر: +35 سنة الواجهة و الأطوال: جنوبية شارع 20م بطول 17م - شرقية شارع 12م بطول 26.25 💫موقع إستثماري ممتاز والعقار قابل للتجزئة💫 🏘️مرافق الفيلا🏘️ حوش + غرفة خادمة خارجية مع دورة مياه - الدور الارضي: مجلس + صالة طعام + دورة مياه صالة + مطبخ ومستودع غرفة نوم ماستر بدورة مياه خاصة 3 غرف نوم + دورة مياه محلق خارجي مستقل مكون من: 3 غرف نوم + غرفة أطفال + 3 دورات مياه ⭐مميزات اخرى للعقار ⭐ 1- العقار قريب من مسجد ومدرسة. 2- قريب من جميع الخدمات (تسوق ، مدارس عالمية وحكومية ، نوادي ، كافيهات ، مستشفيات) 3- العقار يبعد عن برج المملكة كيلو واحد فقط. 4- يقع بين اربعة شوارع رئيسية في الرياض (الملك فهد ، العليا العام ، الملك عبدالله ، الملك عبدالعزيز) 5- قريب جدا من محطة مترو الملك عبدالله ومحطة مترو العليا العام. 6- يقع العقار في ارقى احياء الرياض. 💵 السعر 💵 6,000,000 ريال ستة مليون ريال 🌐مساكن ركاز للعقارات وإدارة الأملاك🌐 للاستفسار : ابوحمود/ 0508080959 أبوبسام/ 0539559998 رقم رخصة الإعلان (7200382442 ) رقم رخصة فال للوساطة والتسويق: 1200019477","{'20 م', 'سكني', '446 م²'}"
"أرض للبيع في شارع الاقتصاد, حي الفيحاء, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%81%D9%8A%D8%AD%D8%A7%D8%A1/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF-%D8%AD%D9%8A-%D8%A7%D9%84%D9%81%D9%8A%D8%AD%D8%A7%D8%A1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6026150,"2,700,000 ريال","✴️ارض تجارية للبيع ✴️ حي الفيحاء - شارع الإقتصاد (36 متر) المساحة : 600 متر الواجهة: شرقية شارع عرض 36 متر نظام البناء: ثلاثة أدوار ونصف 📍الأطوال 📍 شمال قطعة ارض بطول: (30 مـ) جنوب قطعة ارض بطول: (30 مـ) شرق شارع عرض 36 م بطول: (20مـ) غرب قطعة ارض بطول: (20مـ) 🏘️مقام عليها إستراحة بمرافق🏘️ ملحق مع دورة مياه بيت شعر 8.5 * 4.25 غرفة سواق مع دورة مياه 💡مميزات اخرى للعقار 💡 1- قريبة من مسجد و حديقة. 2- قريبة من الخدمات مدارس، مراكز تسوق وغيرها. 3- منطقه حيوية قريبة من مطاعم و كافيهات ونوادي و خدمات اخرى. 4- شارع شرقي عرض 36 متر. 5- عداد مياه. 6- قريبة من مخرج 15 ومخرج 16. 7- مجمع تسوق ومطاعم قريب. 💵 السعر 💵 4,500 ريال للمتر مليونين وسبع مائة الف ريال 🌐مساكن ركاز للعقارات وإدارة الأملاك🌐 للاستفسار لوحة رقم (1991): ابوحمود/ 0508080959 ابوبسام/ 0539559998 رقم رخصة الإعلان (7200379117 ) رقم رخصة فال للوساطة والتسويق: 1200019477","{'600 م²', '36 م', 'سكني/تجاري'}"
"أرض للبيع في شارع ابا النجم, حي الروضة, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D8%A7-%D8%A7%D9%84%D9%86%D8%AC%D9%85-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5993582,"2,465,000 ريال","✴️أرض سكنية في موقع حيوي للبيع✴️ حي الروضة - شارع أبا النجم المساحة : 493 متر الواجهه: شمالية (شارع 12 متر ) الاطوال : (17 * 29) 📍الأطوال 📍 شمالا شارع عرض 12 متر بطول: ( 17 م ) جنوبا قطعة ارض بطول: ( 17م ) شرقا قطعة ارض بطول: (29 م ) غربا قطعة ارض بطول: (29 م ) 🏘️ مميزات اخرى للعقار 🏘️ 1- مرتفعة عن السيول و الامطار 2- قريبة من طريق خريص + الدائري الشرقي 4- قريبة من الجامع و الاسواق و المطاعم 💵 السعر 💵 المتر :4,665 ريال 🌐مساكن ركاز للعقارات و إدارة الأملاك🌐 للاستفسار: ابوحمود/ 0508080959 أبوبسام/ 0539559998 رقم رخصة الإعلان (7200356383) رقم رخصة فال للوساطة والتسويق: 1200019477","{'سكني', '493 م²', '12 م'}"
"أرض للبيع في شارع البارودي, حي العريجاء الأوسط, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D9%8A%D8%AC%D8%A7%D8%A1-%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D9%89/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A8%D8%A7%D8%B1%D9%88%D8%AF%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D9%8A%D8%AC%D8%A7%D8%A1-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6051446,"2,170,000 ريال","🌍 أرض للبيع بمساحة 700 متر مربع في موقع استراتيجي! 📏 المساحة: 700 متر مربع 📐 الأبعاد: 25 متر (طول) × 28 متر (عرض) 📏 عرض الشارع: 15 متر 💰 السعر: 3,100 ريال سعودي للمتر (قابل للتفاوض) ✨ المميزات: تقع الأرض في موقع مثالي، مما يجعلها مناسبة لبناء مشروع سكني أو تجاري. أبعاد الأرض توفر خيارات متنوعة للتصميم والبناء. لمزيد من المعلومات أو لترتيب زيارة، يرجى الاتصال على الرقم الموحد 920014847 0597572090 رقم الكود :A104","{'15 م', 'سكني', '700 م²'}"
"أرض للبيع في مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6082430,"850,126 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الامراء 3540 ● ارض سكنية رقم : 2397/2 ● الشارع والواجهة : 15 جنوبي ● الأطوال : 12.49*23.9 ● المساحة : 298.29 متر طبيعة الأرض : مستوية ممتازة جداً ● البيع: -850 الف صافي للمالك ● صفه العرض :- مباشر ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200422027,"{'سكني', '298 م²', '15 م'}"
"أرض للبيع في حي الخير, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AE%D9%8A%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6082424,"920,075 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الدكاترة 3422 ● ارض سكنية رقم: 244/3 ● الشارع والواجهة: 15 شمالي ● الاطوال : 13*25 ● المساحة: 325 متر ● طبيعة الأرض: مستوية ممتازة جدا ● البيع: - 920 الف صافي للمالك ● صفه العرض :- مباشر [مفوض من المالك] ● للتواصل : 0552228120 ● رقم رخصة فال :1200016906 ● رقم ترخيص الاعلان : 7200422030,"{'سكني', '15 م', '325 م²'}"
"أرض للبيع في مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6082417,"800,100 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الامراء 3540 ● ارض سكنية رقم : 3885/1 ● الشارع والواجهة : 15 جنوبي ● الأطوال : 12*25 ● المساحة : 300 متر طبيعة الأرض : مستوية ممتازة جداً فيها نص غرفة كهرباء ● البيع : 800 الف صافي للمالك ● صفه العرض : مباشر [مفوض من المالك] ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200422035,"{'سكني', '15 م', '300 م²'}"
"أرض للبيع في حي الخير, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AE%D9%8A%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6082413,"1,100,330 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير 3312/ب ● ارض سكنية رقم: 5031/2 ● الشارع والواجهة: 20 غربي ● الاطوال : 12.5*28.15 ● المساحة: 351.88 متر ● طبيعة الأرض: مستوية ممتازة جدا ● البيع : مليون و 100 الف صافي للمالك ● صفه العرض : مباشر ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200418666,"{'20 م', 'سكني', '351 م²'}"
"أرض للبيع في مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6082409,"850,200 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الامراء 3540 ● ارض سكنية رقم : 5051/3 ● الشارع والواجهة : 15 شرقي ● الأطوال : 12*25 ● المساحة : 300 متر ● البيع : 850 الف صافي للمالك ● صفه العرض : مباشر ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200422076,"{'سكني', '15 م', '300 م²'}"
"أرض للبيع في مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6082404,"920,036 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الامراء 3540 ● ارض سكنية رقم : 3313/1 ● الشارع والواجهة : 15 شرقي ● الأطوال : 12.5*30.49 ● المساحة : 381.13 متر ● البيع : 920 الف صافي للمالك ● صفه العرض : مباشر ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200418652,"{'381 م²', '15 م', 'سكني'}"
"أرض للبيع في مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6082389,"960,315 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الامراء 3540 ● ارض سكنية رقم : 3701/1 ● [ زاوية ] ● الشارع والواجهة : 15 شرقي + 15 جنوبي ● الأطوال : 17.81*20 ● المساحة : 356.2 متر ● البيع : 960 الف صافي للمالك ● صفه العرض : مباشر [مفوض من المالك] ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200422070,"{'15 م', 'سكني', '356 م²'}"
"أرض للبيع في مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6075316,"900,000 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الأمراء 3540 ● ارض سكنية رقم : 3923/1 ● الشارع والواجهة : 15 شرقي ● الأطوال : 12.5*30 ● المساحة : 375 متر ● البيع : 900 الف صافي للمالك ● صفه العرض : مباشر ● للتواصل: 0552228120,"{'15 م', 'سكني', '375 م²'}"
"أرض للبيع في حي الخير, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AE%D9%8A%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6079671,"1,080,000 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الدكاترة 3414 ● ارض سكنية رقم : 526/1 ● الشارع والواجهة : 20 شمالي ● الأطوال : 12.5*30 ● المساحة : 375 متر ● البيع : مليون و 80 الف صافي للمالك ● صفه العرض : مباشر ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200418619,"{'20 م', 'سكني', '375 م²'}"
"أرض للبيع في مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6079670,"1,050,120 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الأمراء 3544 ● ارض سكنية رقم : 2808/1 ● الشارع والواجهة : 25 شرقي ● الأطوال : 12*30 ● المساحة : 360 متر ● البيع : مليون و 50 الف صافي للمالك ● صفه العرض : مباشر ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200420853,"{'25 م', 'سكني', '360 م²'}"
"أرض للبيع في مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6063319,"900,647 ريال",لـلــبـــيـــع ارض سكنية ● مخطط الخير الامراء 3538 ● ارض سكنية رقم : 1321/3 ● الشارع والواجهة : 20 غربي ● الأطوال : 12*26.93 ● المساحة : 323.16 متر ● البيع : 900 الف صافي للمالك ● صفه العرض : مباشر ● موقع الأرض : https://maps.app.goo.gl/8tHY45hLQCkwasfs6?g_st=ic ● للتواصل : 0552228120 ● رقم رخصة فال : 1200016906 ● رقم ترخيص الاعلان : 7200408608,"{'20 م', 'سكني', '323 م²'}"
