SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
7217-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,37.75,42.5,,21.5,20.75,,,,,25,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7217_Sawyer_McLTau_Java_0424_HR_79623.jpg,https://www.hancockandmoore.com/Documents/prod-images/7217_Sawyer_McLTau_Java_0424_OPEN_HR_79623.jpg,https://www.hancockandmoore.com/Documents/prod-images/7217_Sawyer_McLTau_Java_0424_BK_HR_26916.jpg,,,,,,,,,,,,,SAWYER POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7217-PR
2201WA,,,,,,,,,,,,,,,,,,,,,Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,34.5,24.5,,6,,,,,,24.5,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2201_SA-WA-APR_90793.jpg,,,,,,,,,,,,,,,SAVOY WEDGE ARM,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=2201WA
214-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,20,40,,20.5,16,,,,,,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/214-30_Rip_TibCog_Espresso_1022_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/214-30_Rip_TibCog_Espresso_1022_BK_HR.jpg,,,,,,,,,,,,,,RIP BAR STOOL,,,,,,Swivels and returns.,,,https://www.hancockandmoore.com/Products/Detail?SKU=214-30
6932,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,19,,,,,,,,,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6932_RioGrande_CedaForkVint_SonEsp_MHS_1024_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6932_RioGrande_CedaForkVint_SonEsp_MHS_1024_SO_HR.jpg,,,,,,,,,,,,,,RIO GRANDE COCKTAIL OTTOMAN,,,,,,Inspired by the Rio Grande River that runs through much of the South West. The belting that runs across the top is a call back to the river running through the countryside.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6932
6909,,,,,,,,,,,,,,,,,,,,,Benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,21,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6909_Rio-Grande_GypCam_SonEsp_Chestnut_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6909_Rio-Grande_GypCam_SonEsp_Chestnut_0424_TOP_HR.jpg,,,,,,,,,,,,,,RIO GRANDE BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6909
6910-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,40,36.75,,78.5,21.5,,,,,24,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6910-3_Ridgeway_BucWalBur_CusTob_Esp_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6910-3_Ridgeway_BucWalBur_CusTob_Esp_0424_BK_HR.jpg,,,,,,,,,,,,,,RIDGEWAY SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6910-3
6650-S,,,,,,,,,,,,,,,,,,,,,Swivels and Swivel Rockers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,37.5,30.5,,23.5,23.75,,,,,24.5,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6650-S_Ridge_CarAsh_Platinum_0621_HR.jpg,,,,,,,,,,,,,,,RIDGE SWIVEL CHAIR,,,,,,Shown in Carver Ash with Platinum finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6650-S
5331,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.75,37,33.5,,19.75,22,,,,,22.75,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5331_Tightmoore_ST1_HR.jpg,,,,,,,,,,,,,,,TIGHTMOORE CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5331
5831-2,,,,,,,,,,,,,,,,,,,,,No Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,39.75,38,,50.75,22.25,,,,,24.5,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5831-3_Ricki_JunSofBlu_MD_0117_HR.jpg,,,,,,,,,,,,,,,RICKI LOVESEAT,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5831-2
H6868-O,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,21.5,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6868-O_Tinley_FenCho_MD_0423_HR.jpg,,,,,,,,,,,,,,,TINLEY OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6868-O
8101-NC,,,,,,,,,,,,,,,,,,,,,No Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RICHMOND OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=8101-NC
5831-1,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,39.75,38,,22.25,22.25,,,,,24.5,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5831-1_Ricki_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5831-1_5831-O_Ricki_JunoDove_MD_0117_HR.jpg,,,,,,,,,,,,,,RICKI CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5831-1
8102-NC,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,34,33,,21,20,,,,,24,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/8102-NC_Richmond_OC2_HR.jpg,,,,,,,,,,,,,,,RICHMOND CHAIR (NO CASTER),,,,,,Shown with no nail trim. Standard with nail trim when upholstered in leather.,,,https://www.hancockandmoore.com/Products/Detail?SKU=8102-NC
137-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,22,40.25,,20.5,18.5,,,,,,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/137-30_Taos_HR.jpg,,,,,,,,,,,,,,,TAOS SWIVEL COUNTER STOOL,,,,,,Shown as bar height.; Swivels and returns.; No footrest available.,,,https://www.hancockandmoore.com/Products/Detail?SKU=137-24
137-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,22,46.25,,20.5,18.5,,,,,,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/137-30_Taos_BG_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/12-1-2015_6-35-45_AM_2_HR.jpg,,,,,,,,,,,,,,TAOS SWIVEL BAR STOOL,,,,,,Swivels and returns.; No footrest available.,,,https://www.hancockandmoore.com/Products/Detail?SKU=137-30
6332-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,30.5,30.75,,18.5,20.25,,,,,30.25,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_1-20-05_PM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_1-20-05_PM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6332-1_Tangiers_CarAco_CarWal_Java_0423_BK_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6332-1_Tangiers_CarAco_CarWal_Java_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6332-1_Tangiers_CarAco_CarWal_Java_0423_SO_HR.jpg,,,,,,,,,,,TANGIERS CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6332-1
H7216,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,38.5,42,,21,20,,,,,25.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_OPEN_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_BK_HR.jpg,,,,,,,,,,,,,SYLVIA RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H7216
H7216-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,38.5,42,,21,20,,,,,25.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_HR_59262.jpg,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_OPEN_HR_36688.jpg,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_BK_HR_54255.jpg,,,,,,,,,,,,,SYLVIA POWER RECLINER WITH BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H7216-PRB
H7216-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,38.5,42,,21,20,,,,,25.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_HR_88244.jpg,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_OPEN_HR_31307.jpg,https://www.hancockandmoore.com/Documents/prod-images/H7216_Sylvia_FenNav_MD_1023_BK_HR_26300.jpg,,,,,,,,,,,,,SYLVIA POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H7216-PR
6618-S,,,,,,,,,,,,,,,,,,,,,Swivel Gliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,34.5,31.75,,19,22.5,,,,,27.75,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6618-S_Sybil_NifTof_Espresso_1019_HR.jpg,,,,,,,,,,,,,,,SYBIL TUFTED SWIVEL CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6618-S
